Resource,Zone,StartCap,RetCap,NewCap,EndCap,CapacityConstraintDual,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
NYUP_landbasedwind_class3_moderate_2_anyQual:0,12,0.1,0,0.219844706,0.319844706,0,0,0,0,0,0,0,0,0
NYUP_landbasedwind_class3_moderate_3_anyQual:1,12,0.1,0,0.274254144,0.374254144,0,0,0,0,0,0,0,0,0
NYUP_landbasedwind_class3_moderate_4_anyQual:0,12,0.1,0,0.184053629,0.284053629,0,0,0,0,0,0,0,0,0
NYUP_landbasedwind_class3_moderate_5_anyQual:1,12,0.1,0,0.221172404,0.321172404,0,0,0,0,0,0,0,0,0
NYUP_landbasedwind_class3_moderate_6_anyQual:0,12,0.1,0,0.162064252,0.262064252,0,0,0,0,0,0,0,0,0
NYUP_landbasedwind_class3_moderate_7_anyQual:1,12,0.1,0,0.114094459,0.214094459,0,0,0,0,0,0,0,0,0
NYUP_landbasedwind_class3_moderate_8_anyQual:0,12,0.1,0,0.151436261,0.251436261,0,0,0,0,0,0,0,0,0
NYUP_landbasedwind_class3_moderate_9_anyQual:1,12,0.1,0,0.034308814,0.134308814,0,0,0,0,0,0,0,0,0
NYUP_landbasedwind_class3_moderate_10_anyQual:0,12,0.1,0,0.108286716,0.208286716,0,0,0,0,0,0,0,0,0
NYUP_landbasedwind_class3_moderate_11_anyQual:1,12,0.1,0,0.048957303,0.148957303,0,0,0,0,0,0,0,0,0
NYUP_utilitypv_class1_moderate_0_anyQual:0.0,12,0.1,0,1.391166947,1.491166947,0,0,0,0,0,0,0,0,0
NYUP_utilitypv_class1_moderate_1_anyQual:1.0,12,0.1,0,1.038109383,1.138109383,0,0,0,0,0,0,0,0,0
NYUP_utilitypv_class1_moderate_2_anyQual:0.0,12,0.1,0,1.083919242,1.183919242,0,0,0,0,0,0,0,0,0
NYUP_utilitypv_class1_moderate_3_anyQual:1.0,12,0.1,0,0.90326758,1.00326758,0,0,0,0,0,0,0,0,0
NYUP_utilitypv_class1_moderate_4_anyQual:0.0,12,0.1,0,0.876527979,0.976527979,0,0,0,0,0,0,0,0,0
NYUP_utilitypv_class1_moderate_5_anyQual:1.0,12,0.1,0,0.807154006,0.907154006,0,0,0,0,0,0,0,0,0
NYUP_utilitypv_class1_moderate_6_anyQual:0.0,12,0.1,0,0.725960112,0.825960112,0,0,0,0,0,0,0,0,0
NYUP_utilitypv_class1_moderate_7_anyQual:1.0,12,0.1,0,0.634385661,0.734385661,0,0,0,0,0,0,0,0,0
NYUP_utilitypv_class1_moderate_8_anyQual:0.0,12,0.1,0,0.602045596,0.702045596,0,0,0,0,0,0,0,0,0
NYUP_utilitypv_class1_moderate_9_anyQual:1.0,12,0,0,0.653286632,0.653286632,0,0,0,0,0,0,0,0,0
NYUP_offshorewind_class3_moderate_fixed_0_1,12,0,0,0.094700066,0.094700066,0,0,0,0,0,0,0,0,0
NYUP_offshorewind_class3_moderate_fixed_0_2,12,0,0,0.092786937,0.092786937,0,0,0,0,0,0,0,0,0
NYUP_offshorewind_class3_moderate_fixed_0_3,12,0,0,0.093902179,0.093902179,0,0,0,0,0,0,0,0,0
NYUP_offshorewind_class12_moderate_floating_0_1,12,0,0,0.038074081,0.038074081,0,0,0,0,0,0,0,0,0
NYUP_offshorewind_class12_moderate_floating_0_2,12,0,0,0.039053124,0.039053124,0,0,0,0,0,0,0,0,0
NYUP_offshorewind_class12_moderate_floating_0_3,12,0,0,0.040229457,0.040229457,0,0,0,0,0,0,0,0,0
NYCW_batteries_1,11,24.2,0,0,24.2,0,116.8,0,0,116.8,0,0,0,0
NYCW_biomass_1,11,10.6,0,0,10.6,0,0,0,0,0,0,0,0,0
NYCW_biomass_2,11,41.5,0,0,41.5,0,0,0,0,0,0,0,0,0
NYCW_natural_gas_fired_combined_cycle_1,11,1504.6,0,0,1504.6,0,0,0,0,0,0,0,0,0
NYCW_natural_gas_fired_combined_cycle_2,11,2828.4,0,0,2828.4,0,0,0,0,0,0,0,0,0
NYCW_natural_gas_fired_combustion_turbine_1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
NYCW_natural_gas_fired_combustion_turbine_2,11,1084.3,0,0,1084.3,0,0,0,0,0,0,0,0,0
NYCW_natural_gas_fired_combustion_turbine_3,11,1010.9,0,0,1010.9,0,0,0,0,0,0,0,0,0
NYCW_natural_gas_internal_combustion_engine_1,11,37.4,0,0,37.4,0,0,0,0,0,0,0,0,0
NYCW_natural_gas_steam_turbine_1,11,396.5,0,0,396.5,0,0,0,0,0,0,0,0,0
NYCW_petroleum_liquids_1,11,634.6,0,0,634.6,0,0,0,0,0,0,0,0,0
NYCW_solar_photovoltaic_1,11,157.3,0,0,157.3,0,0,0,0,0,0,0,0,0
NYCW_distributed_generation_1,11,804,0,0,804,0,0,0,0,0,0,0,0,0
NYCW_naturalgas_hframe_cc_moderate_0,11,0.1,0,0.190236699,0.290236699,0,0,0,0,0,0,0,0,0
NYCW_naturalgas_fframe_ct_moderate_0,11,0.1,0,0.007815902,0.107815902,0,0,0,0,0,0,0,0,0
NYCW_battery_moderate_0,11,0.3,0,0.031702968,0.331702968,0,0.3,0,0.20557461,0.50557461,0,0,0,0
NYCW_nuclear_nuclear_moderate_0,11,0,0,0.025208215,0.025208215,0,0,0,0,0,0,0,0,0
NYCW_hydrogen_fframe_ct_moderate_0,11,0.1,0,0.005583144,0.105583144,0,0,0,0,0,0,0,0,0
NYCW_hydrogen_hframe_cc_moderate_0,11,0.1,0,0.014687483,0.114687483,0,0,0,0,0,0,0,0,0
NWPP_batteries_1,10,141,0,0,141,0,343.4,0,0,343.4,0,0,0,0
NWPP_biomass_1,10,50.4,0,0,50.4,0,0,0,0,0,0,0,0,0
NWPP_biomass_2,10,92.3,0,0,92.3,0,0,0,0,0,0,0,0,0
NWPP_conventional_hydroelectric_1,10,31834.5,0,0,31834.5,0,0,0,0,0,0,0,0,0
NWPP_conventional_steam_coal_1,10,1481.5,0,0,1481.5,0,0,0,0,0,0,0,0,0
NWPP_conventional_steam_coal_2,10,147.5,0,0,147.5,0,0,0,0,0,0,0,0,0
NWPP_geothermal_1,10,21.6,0,0,21.6,0,0,0,0,0,0,0,0,0
NWPP_hydroelectric_pumped_storage_1,10,314,0,0,314,0,4867,0,0,4867,0,0,0,0
NWPP_natural_gas_fired_combined_cycle_1,10,2899,0,0,2899,0,0,0,0,0,0,0,0,0
NWPP_natural_gas_fired_combined_cycle_2,10,4016.2,0,0,4016.2,0,0,0,0,0,0,0,0,0
NWPP_natural_gas_fired_combustion_turbine_1,10,1018.5,0,0,1018.5,0,0,0,0,0,0,0,0,0
NWPP_natural_gas_fired_combustion_turbine_2,10,324.4,0,0,324.4,0,0,0,0,0,0,0,0,0
NWPP_natural_gas_internal_combustion_engine_1,10,309.8,0,0,309.8,0,0,0,0,0,0,0,0,0
NWPP_natural_gas_steam_turbine_1,10,3,0,0,3,0,0,0,0,0,0,0,0,0
NWPP_nuclear_1,10,1172,0,0,1172,0,0,0,0,0,0,0,0,0
NWPP_onshore_wind_turbine_1,10,8732.7,0,0,8732.7,0,0,0,0,0,0,0,0,0
NWPP_petroleum_liquids_1,10,21.3,0,0,21.3,0,0,0,0,0,0,0,0,0
NWPP_small_hydroelectric_1,10,454.4,0,0,454.4,0,0,0,0,0,0,0,0,0
NWPP_solar_photovoltaic_1,10,1628.6,0,0,1628.6,0,0,0,0,0,0,0,0,0
NWPP_distributed_generation_1,10,890,0,0,890,0,0,0,0,0,0,0,0,0
NWPP_naturalgas_hframe_cc_95_ccs_moderate_0,10,0,0,0.063995454,0.063995454,0,0,0,0,0,0,0,0,0
NWPP_naturalgas_hframe_cc_moderate_0,10,0.1,0,0.008275493,0.108275493,0,0,0,0,0,0,0,0,0
NWPP_naturalgas_fframe_ct_moderate_0,10,0.1,0,0.022298674,0.122298674,0,0,0,0,0,0,0,0,0
NWPP_battery_moderate_0,10,0.4,0,0.024448152,0.424448152,0,0.4,0,0.10523135,0.50523135,0,0,0,0
NWPP_nuclear_nuclear_moderate_0,10,0,0,0.024971794,0.024971794,0,0,0,0,0,0,0,0,0
NWPP_hydrogen_fframe_ct_moderate_0,10,0.1,0,0.009404112,0.109404112,0,0,0,0,0,0,0,0,0
NWPP_hydrogen_hframe_cc_moderate_0,10,0.1,0,0.003906966,0.103906966,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_0_anyQual:0,10,0.1,0,0.094631967,0.194631967,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_1_anyQual:0,10,0.1,0,0.131914547,0.231914547,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_2_anyQual:0,10,0.1,0,0.118965845,0.218965845,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_3_anyQual:1,10,0.1,0,0.081289678,0.181289678,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_4_anyQual:0,10,0.1,0,0.014339373,0.114339373,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_5_anyQual:0,10,0.1,0,0.090966777,0.190966777,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_6_anyQual:0,10,0.1,0,0.060443002,0.160443002,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_7_anyQual:1,10,0.1,0,0.046318485,0.146318485,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_8_anyQual:0,10,0.1,0,0.107148023,0.207148023,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_9_anyQual:0,10,0.1,0,0.029221068,0.129221068,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_10_anyQual:1,10,0.1,0,0.077853305,0.177853305,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_11_anyQual:0,10,0.1,0,0.044467829,0.144467829,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_12_anyQual:0,10,0.1,0,0.079957624,0.179957624,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_13_anyQual:0,10,0.1,0,0.068561463,0.168561463,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_14_anyQual:1,10,0.1,0,0.053433872,0.153433872,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_15_anyQual:0,10,0.1,0,0.046778319,0.146778319,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_16_anyQual:0,10,0.1,0,0.059820007,0.159820007,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_17_anyQual:0,10,0.1,0,0.092509191,0.192509191,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_18_anyQual:1,10,0.1,0,0.070133116,0.170133116,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_19_anyQual:0,10,0.1,0,0.063073474,0.163073474,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_20_anyQual:0,10,0,0,0.20198266,0.20198266,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_21_anyQual:0,10,0.1,0,0.028876169,0.128876169,0,0,0,0,0,0,0,0,0
NWPP_landbasedwind_class3_moderate_22_anyQual:1,10,0.1,0,0.045829561,0.145829561,0,0,0,0,0,0,0,0,0
NWPP_utilitypv_class1_moderate_0_anyQual:0.0,10,0,0,0.118871038,0.118871038,0,0,0,0,0,0,0,0,0
NWPP_utilitypv_class1_moderate_1_anyQual:1.0,10,0,0,0.197258824,0.197258824,0,0,0,0,0,0,0,0,0
NWPP_utilitypv_class1_moderate_2_anyQual:0.0,10,0,0,0.113234571,0.113234571,0,0,0,0,0,0,0,0,0
NWPP_utilitypv_class1_moderate_3_anyQual:1.0,10,0,0,0.181083469,0.181083469,0,0,0,0,0,0,0,0,0
NWPP_utilitypv_class1_moderate_4_anyQual:0.0,10,0,0,0.108868392,0.108868392,0,0,0,0,0,0,0,0,0
NWPP_utilitypv_class1_moderate_5_anyQual:1.0,10,0,0,0.108606459,0.108606459,0,0,0,0,0,0,0,0,0
NWPP_utilitypv_class1_moderate_6_anyQual:0.0,10,0,0,0.096344224,0.096344224,0,0,0,0,0,0,0,0,0
NWPP_utilitypv_class1_moderate_7_anyQual:1.0,10,0,0,0.059948912,0.059948912,0,0,0,0,0,0,0,0,0
NWPP_utilitypv_class1_moderate_8_anyQual:0.0,10,0,0,0.094205943,0.094205943,0,0,0,0,0,0,0,0,0
NWPP_utilitypv_class1_moderate_9_anyQual:1.0,10,0,0,0.091873918,0.091873918,0,0,0,0,0,0,0,0,0
NWPP_offshorewind_class12_moderate_floating_1_1,10,0,0,0.038224604,0.038224604,0,0,0,0,0,0,0,0,0
NWPP_offshorewind_class12_moderate_floating_1_2,10,0,0,0.036282896,0.036282896,0,0,0,0,0,0,0,0,0
NWPP_offshorewind_class12_moderate_floating_1_3,10,0,0,0.036295673,0.036295673,0,0,0,0,0,0,0,0,0
NWPP_offshorewind_class3_moderate_fixed_0_1,10,0,0,0.058626899,0.058626899,0,0,0,0,0,0,0,0,0
NWPP_offshorewind_class3_moderate_fixed_0_2,10,0,0,0.055238245,0.055238245,0,0,0,0,0,0,0,0,0
NWPP_offshorewind_class3_moderate_fixed_0_3,10,0,0,0.05690935,0.05690935,0,0,0,0,0,0,0,0,0
NWPP_offshorewind_class12_moderate_floating_0_1,10,0,0,0.016095087,0.016095087,0,0,0,0,0,0,0,0,0
NWPP_offshorewind_class12_moderate_floating_0_2,10,0,0,0.018108996,0.018108996,0,0,0,0,0,0,0,0,0
NWPP_offshorewind_class12_moderate_floating_0_3,10,0,0,0.016920694,0.016920694,0,0,0,0,0,0,0,0,0
MISW_batteries_1,9,31.2,0,0,31.2,0,62.9,0,0,62.9,0,0,0,0
MISW_biomass_1,9,98,0,0,98,0,0,0,0,0,0,0,0,0
MISW_biomass_2,9,29,0,0,29,0,0,0,0,0,0,0,0,0
MISW_conventional_hydroelectric_1,9,99.2,0,0,99.2,0,0,0,0,0,0,0,0,0
MISW_conventional_steam_coal_1,9,13175.3,0,0,13175.3,0,0,0,0,0,0,0,0,0
MISW_conventional_steam_coal_2,9,330.9,0,0,330.9,0,0,0,0,0,0,0,0,0
MISW_natural_gas_fired_combined_cycle_1,9,1408.1,0,0,1408.1,0,0,0,0,0,0,0,0,0
MISW_natural_gas_fired_combined_cycle_2,9,7024.6,0,0,7024.6,0,0,0,0,0,0,0,0,0
MISW_natural_gas_fired_combustion_turbine_1,9,523.4,0,0,523.4,0,0,0,0,0,0,0,0,0
MISW_natural_gas_fired_combustion_turbine_2,9,6059.6,0,0,6059.6,0,0,0,0,0,0,0,0,0
MISW_natural_gas_fired_combustion_turbine_3,9,655.8,0,0,655.8,0,0,0,0,0,0,0,0,0
MISW_natural_gas_internal_combustion_engine_1,9,772.3,0,0,772.3,0,0,0,0,0,0,0,0,0
MISW_natural_gas_steam_turbine_1,9,124.7,0,0,124.7,0,0,0,0,0,0,0,0,0
MISW_nuclear_1,9,2928.1,0,0,2928.1,0,0,0,0,0,0,0,0,0
MISW_onshore_wind_turbine_1,9,23793.1,0,0,23793.1,0,0,0,0,0,0,0,0,0
MISW_petroleum_liquids_1,9,1397.8,0,0,1397.8,0,0,0,0,0,0,0,0,0
MISW_small_hydroelectric_1,9,505.1,0,0,505.1,0,0,0,0,0,0,0,0,0
MISW_solar_photovoltaic_1,9,3131.6,0,0,3131.6,0,0,0,0,0,0,0,0,0
MISW_distributed_generation_1,9,1162,0,0,1162,0,0,0,0,0,0,0,0,0
MISW_naturalgas_hframe_cc_95_ccs_moderate_0,9,0.1,0,0.004944748,0.104944748,0,0,0,0,0,0,0,0,0
MISW_naturalgas_hframe_cc_moderate_0,9,0.1,0,0.057276536,0.157276536,0,0,0,0,0,0,0,0,0
MISW_naturalgas_fframe_ct_moderate_0,9,0.1,0,0.026139318,0.126139318,0,0,0,0,0,0,0,0,0
MISW_battery_moderate_0,9,0.5,0,0.034614256,0.534614256,0,0.6,0,0.047575759,0.647575759,0,0,0,0
MISW_nuclear_nuclear_moderate_0,9,0,0,0.032820946,0.032820946,0,0,0,0,0,0,0,0,0
MISW_hydrogen_fframe_ct_moderate_0,9,0.1,0,0.007834273,0.107834273,0,0,0,0,0,0,0,0,0
MISW_hydrogen_hframe_cc_moderate_0,9,0.1,0,0.0015929,0.1015929,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_0_anyQual:0,9,0.1,0,4.912351536,5.012351536,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_1_anyQual:0,9,0.1,0,0.654389655,0.754389655,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_2_anyQual:0,9,0.1,0,1.488528629,1.588528629,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_3_anyQual:0,9,0.1,0,1.244358465,1.344358465,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_4_anyQual:0,9,0.1,0,1.883036043,1.983036043,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_5_anyQual:0,9,0.1,0,0.9047606,1.0047606,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_6_anyQual:1,9,0.1,0,1.313426808,1.413426808,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_7_anyQual:0,9,0.1,0,0.982257539,1.082257539,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_8_anyQual:0,9,0.1,0,1.062565383,1.162565383,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_9_anyQual:0,9,0.1,0,0.888290787,0.988290787,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_10_anyQual:0,9,0.1,0,0.869279869,0.969279869,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_11_anyQual:0,9,0.1,0,0.627847212,0.727847212,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_12_anyQual:0,9,0.1,0,0.331317373,0.431317373,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_13_anyQual:1,9,0.1,0,0.709825114,0.809825114,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_14_anyQual:0,9,0.1,0,0.74526943,0.84526943,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_15_anyQual:0,9,0.1,0,0.831873644,0.931873644,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_16_anyQual:0,9,0.1,0,0.721672265,0.821672265,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_17_anyQual:0,9,0.1,0,0.359016194,0.459016194,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_18_anyQual:0,9,0.1,0,0.777249766,0.877249766,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_19_anyQual:0,9,0.1,0,0.448670964,0.548670964,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_20_anyQual:1,9,0.1,0,0.379390784,0.479390784,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_21_anyQual:0,9,0.1,0,0.687213753,0.787213753,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_22_anyQual:0,9,0.1,0,0.607438504,0.707438504,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_23_anyQual:0,9,0.1,0,0.31917654,0.41917654,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_24_anyQual:0,9,0.1,0,0.617772924,0.717772924,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_25_anyQual:0,9,0.1,0,0.694606195,0.794606195,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_26_anyQual:0,9,0.1,0,0.387486313,0.487486313,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_27_anyQual:1,9,0.1,0,0.463573102,0.563573102,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_28_anyQual:0,9,0.1,0,0.514671708,0.614671708,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_29_anyQual:0,9,0.1,0,0.405298943,0.505298943,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_30_anyQual:0,9,0.1,0,0.635319329,0.735319329,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_31_anyQual:0,9,0.1,0,0.213145342,0.313145342,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_32_anyQual:0,9,0.1,0,0.524732321,0.624732321,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_33_anyQual:0,9,0.1,0,0.626992508,0.726992508,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_34_anyQual:1,9,0.1,0,0.410535503,0.510535503,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_35_anyQual:0,9,0.1,0,0.490812559,0.590812559,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_36_anyQual:0,9,0.1,0,0.435905365,0.535905365,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_37_anyQual:0,9,0.1,0,0.472650634,0.572650634,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_38_anyQual:0,9,0.1,0,0.21035102,0.31035102,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_39_anyQual:0,9,0.1,0,0.539623861,0.639623861,0,0,0,0,0,0,0,0,0
MISW_landbasedwind_class3_moderate_40_anyQual:1,9,0.1,0,0.430330134,0.530330134,0,0,0,0,0,0,0,0,0
MISW_utilitypv_class1_moderate_0_anyQual:0.0,9,0.1,0,2.477889203,2.577889203,0,0,0,0,0,0,0,0,0
MISW_utilitypv_class1_moderate_1_anyQual:0.0,9,0.1,0,2.740791056,2.840791056,0,0,0,0,0,0,0,0,0
MISW_utilitypv_class1_moderate_2_anyQual:1.0,9,0.1,0,2.685704286,2.785704286,0,0,0,0,0,0,0,0,0
MISW_utilitypv_class1_moderate_3_anyQual:0.0,9,0.1,0,0.398648206,0.498648206,0,0,0,0,0,0,0,0,0
MISW_utilitypv_class1_moderate_4_anyQual:0.0,9,0.1,0,1.472335013,1.572335013,0,0,0,0,0,0,0,0,0
MISW_utilitypv_class1_moderate_5_anyQual:1.0,9,0.1,0,0.723114735,0.823114735,0,0,0,0,0,0,0,0,0
MISW_utilitypv_class1_moderate_6_anyQual:0.0,9,0,0,0.430674656,0.430674656,0,0,0,0,0,0,0,0,0
MISW_utilitypv_class1_moderate_7_anyQual:0.0,9,0.1,0,0.634814783,0.734814783,0,0,0,0,0,0,0,0,0
MISW_utilitypv_class1_moderate_8_anyQual:1.0,9,0.1,0,0.358936722,0.458936722,0,0,0,0,0,0,0,0,0
MISW_utilitypv_class1_moderate_9_anyQual:0.0,9,0,0,0.38655961,0.38655961,0,0,0,0,0,0,0,0,0
MISW_utilitypv_class1_moderate_10_anyQual:0.0,9,0.1,0,0.527273891,0.627273891,0,0,0,0,0,0,0,0,0
MISW_utilitypv_class1_moderate_11_anyQual:1.0,9,0.1,0,0.44137791,0.54137791,0,0,0,0,0,0,0,0,0
MISW_utilitypv_class1_moderate_12_anyQual:0.0,9,0.1,0,0.281129381,0.381129381,0,0,0,0,0,0,0,0,0
MISW_utilitypv_class1_moderate_13_anyQual:0.0,9,0.1,0,0.496206129,0.596206129,0,0,0,0,0,0,0,0,0
MISW_utilitypv_class1_moderate_14_anyQual:1.0,9,0.1,0,0.328218045,0.428218045,0,0,0,0,0,0,0,0,0
MISW_offshorewind_class3_moderate_fixed_0_1,9,0,0,0.09439465,0.09439465,0,0,0,0,0,0,0,0,0
MISW_offshorewind_class3_moderate_fixed_0_2,9,0,0,0.086520844,0.086520844,0,0,0,0,0,0,0,0,0
MISW_offshorewind_class3_moderate_fixed_0_3,9,0,0,0.080870688,0.080870688,0,0,0,0,0,0,0,0,0
MISW_offshorewind_class12_moderate_floating_0_1,9,0,0,0.02099886,0.02099886,0,0,0,0,0,0,0,0,0
MISW_offshorewind_class12_moderate_floating_0_2,9,0,0,0.025137672,0.025137672,0,0,0,0,0,0,0,0,0
MISW_offshorewind_class12_moderate_floating_0_3,9,0,0,0.024645566,0.024645566,0,0,0,0,0,0,0,0,0
MISS_batteries_1,8,10.5,0,0,10.5,0,30.5,0,0,30.5,0,0,0,0
MISS_biomass_1,8,5.8,0,0,5.8,0,0,0,0,0,0,0,0,0
MISS_biomass_2,8,92.9,0,0,92.9,0,0,0,0,0,0,0,0,0
MISS_conventional_hydroelectric_1,8,583.1,0,0,583.1,0,0,0,0,0,0,0,0,0
MISS_conventional_steam_coal_1,8,1574.4,0,0,1574.4,0,0,0,0,0,0,0,0,0
MISS_conventional_steam_coal_2,8,4521.1,0,0,4521.1,0,0,0,0,0,0,0,0,0
MISS_natural_gas_fired_combined_cycle_1,8,18143,0,0,18143,0,0,0,0,0,0,0,0,0
MISS_natural_gas_fired_combined_cycle_2,8,2510.2,0,0,2510.2,0,0,0,0,0,0,0,0,0
MISS_natural_gas_fired_combustion_turbine_1,8,4471.8,0,0,4471.8,0,0,0,0,0,0,0,0,0
MISS_natural_gas_fired_combustion_turbine_2,8,1043.5,0,0,1043.5,0,0,0,0,0,0,0,0,0
MISS_natural_gas_internal_combustion_engine_1,8,107.8,0,0,107.8,0,0,0,0,0,0,0,0,0
MISS_natural_gas_steam_turbine_1,8,149.9,0,0,149.9,0,0,0,0,0,0,0,0,0
MISS_natural_gas_steam_turbine_2,8,5565.2,0,0,5565.2,0,0,0,0,0,0,0,0,0
MISS_nuclear_1,8,5426,0,0,5426,0,0,0,0,0,0,0,0,0
MISS_onshore_wind_turbine_1,8,184.5,0,0,184.5,0,0,0,0,0,0,0,0,0
MISS_petroleum_liquids_1,8,40.9,0,0,40.9,0,0,0,0,0,0,0,0,0
MISS_small_hydroelectric_1,8,2.6,0,0,2.6,0,0,0,0,0,0,0,0,0
MISS_solar_photovoltaic_1,8,2207.9,0,0,2207.9,0,0,0,0,0,0,0,0,0
MISS_distributed_generation_1,8,1238,0,0,1238,0,0,0,0,0,0,0,0,0
MISS_naturalgas_hframe_cc_95_ccs_moderate_0,8,0.1,0,0.00565904,0.10565904,0,0,0,0,0,0,0,0,0
MISS_naturalgas_hframe_cc_moderate_0,8,0.2,0,0.001607212,0.201607212,0,0,0,0,0,0,0,0,0
MISS_naturalgas_fframe_ct_moderate_0,8,0.2,0,0.418662392,0.618662392,0,0,0,0,0,0,0,0,0
MISS_battery_moderate_0,8,0.4,0,0.023534021,0.423534021,0,0.4,0,0.087268275,0.487268275,0,0,0,0
MISS_nuclear_nuclear_moderate_0,8,0,0,0.034501688,0.034501688,0,0,0,0,0,0,0,0,0
MISS_hydrogen_fframe_ct_moderate_0,8,0.1,0,0.019914379,0.119914379,0,0,0,0,0,0,0,0,0
MISS_hydrogen_hframe_cc_moderate_0,8,0.1,0,0.006476648,0.106476648,0,0,0,0,0,0,0,0,0
MISS_utilitypv_class1_moderate_0_anyQual:0.0,8,0.1,0,1.111727473,1.211727473,0,0,0,0,0,0,0,0,0
MISS_utilitypv_class1_moderate_1_anyQual:1.0,8,0.1,0,0.895683424,0.995683424,0,0,0,0,0,0,0,0,0
MISS_utilitypv_class1_moderate_2_anyQual:0.0,8,0.1,0,0.664237715,0.764237715,0,0,0,0,0,0,0,0,0
MISS_utilitypv_class1_moderate_3_anyQual:1.0,8,0.1,0,0.473567544,0.573567544,0,0,0,0,0,0,0,0,0
